,Date,Minutepassed,Adj Close,Volume,VolumeSpeed,VolumeSpeed_vs_mean,Volume_change,Price_change,Volume_speed_acceleration,VolumeC_per_PriceC
1256,2022-04-25,315.95,2443.60009765625,1550655.0,4907.91264440576,1.0832945843638822,0.038901920709756836,0.13523127328992768,-7.3598487994106,0.28766955870003136
1257,2022-04-25,316.18333333333334,2444.409912109375,1552172.0,4909.088608929418,1.0836701297519984,0.09782962683511161,0.03314022019812996,5.039847958533818,2.9519908513049633
1258,2022-04-25,316.43333333333334,2446.864990234375,1553473.0,4909.321605393448,1.083645453560901,0.08381803047600395,0.10043643305641069,0.9319858561211731,0.8345381046032079
1259,2022-04-25,316.68333333333334,2447.78125,1555065.0,4911.234145571286,1.0840563663491096,0.10248005597779941,0.03744627387624011,7.650160711349599,2.736722385690386
1260,2022-04-25,316.9166666666667,2447.425048828125,1555845.0,4909.318958716803,1.083630321566334,0.050158675039307044,-0.014552001812866245,-8.207943662070244,3.4468573935277367
1261,2022-04-25,317.15,2448.469970703125,1556891.0,4908.750394114556,1.083498402203968,0.06723034749605519,0.04269474464602416,-2.436705438200254,1.5746750110218977
1262,2022-04-25,317.4,2449.31005859375,1557527.0,4907.142407057341,1.0831395818208387,0.04085064400783356,0.03431072876845423,-6.431948228859255,1.190608461962843
1263,2022-04-25,317.65,2448.550048828125,1557843.0,4904.017838405037,1.0824479687616873,0.02028857284657024,-0.03102954495117507,-12.498274609217333,0.6538469345423619
1264,2022-04-25,317.9,2448.550048828125,1559823.0,4906.646744259201,1.0829957976576703,0.12709881547755456,1e-06,10.515623416657036,127098.81547755456
1265,2022-04-25,318.15,2448.97998046875,1560987.0,4906.449787835927,1.0829087653563831,0.07462385155238767,0.017558621716993905,-0.787825693096238,4.2499834414772915
1266,2022-04-25,318.4,2448.860107421875,1562306.0,4906.739949748744,1.0830214554699085,0.0844978209299629,-0.004894815303964043,1.1606476512679365,17.26271895520404
1267,2022-04-25,318.6333333333333,2449.60009765625,1562651.0,4903.973011140751,1.0824093066114586,0.022082741793221044,0.030217742211254818,-11.858308319970622,0.7307872851266884
1268,2022-04-25,318.8666666666667,2449.60009765625,1562818.0,4900.908378194742,1.0817311695837657,0.010686967211488681,1e-06,-13.134141197179352,10686.967211488682
1269,2022-04-25,319.1166666666667,2449.60009765625,1562972.0,4898.008043035462,1.081089672208566,0.0098539945150363,1e-06,-11.601340637120302,9853.9945150363
1270,2022-04-25,319.35,2449.60009765625,1563122.0,4894.698606544544,1.080358686654556,0.009597100907757785,1e-06,-14.183299246788389,9597.100907757786
1271,2022-04-25,319.5833333333333,2450.39501953125,1563737.0,4892.828535669587,1.079942098237658,0.039344337806006185,0.03245108765959687,-8.014589464104967,1.2124196951029085
1272,2022-04-25,319.8333333333333,2450.39501953125,1565450.0,4894.580510682647,1.080262094031823,0.1095452751965324,1e-06,7.007900052241894,109545.2751965324
1273,2022-04-25,320.0833333333333,2448.110107421875,1566386.0,4893.4600364488415,1.0801143162967348,0.059791114376058004,-0.09324668435753243,-4.481896935223631,0.6412143744093148
1274,2022-04-25,320.31666666666666,2450.280029296875,1567271.0,4892.9080597325565,1.0799380635847555,0.05649948352449524,0.08863661272511811,-2.3656144983642426,0.637428279211354
1275,2022-04-25,320.56666666666666,2448.31005859375,1569374.0,4895.749194135386,1.080552094580045,0.13418228245147137,-0.08039777819559248,11.364537611316337,1.6689799825690637
1276,2022-04-25,320.8,2448.31005859375,1569575.0,4892.690149625935,1.0798759418876995,0.012807654517023984,1e-06,-13.110190754786403,12807.654517023984
1277,2022-04-25,321.03333333333336,2448.31005859375,1570209.0,4890.855007008254,1.0798220171144168,0.04039310004300527,1e-06,-7.86489693291983,40393.100043005266
1278,2022-04-25,321.28333333333336,2450.4599609375,1571453.0,4890.921257391846,1.0794740531613976,0.07922512226079459,0.0878116861140068,0.2650015343679115,0.902216160135404
1279,2022-04-25,321.53333333333336,2450.4599609375,1572285.0,4889.959568733153,1.0792621599789047,0.05294463149709218,1e-06,-3.8467546347710595,52944.63149709218
1280,2022-04-25,321.76666666666665,2450.4599609375,1572358.0,4886.390428342052,1.0784685253868598,0.004642924151791819,1e-06,-15.296315961865995,4642.924151791819
1281,2022-04-25,322.01666666666665,2450.4599609375,1572686.0,4883.883856943223,1.0779132721127935,0.02086038930065545,1e-06,-10.02628559531513,20860.38930065545
1282,2022-04-25,322.26666666666665,2450.572265625,1574384.0,4885.345469590402,1.0782255376492555,0.10796815130293014,0.004583004386532981,5.846450588716834,23.558378346787375
1283,2022-04-25,322.5,2450.572265625,1575087.0,4883.747609942639,1.0778685738224878,0.04465238467870608,1e-06,-6.847969918981962,44652.38467870608
1284,2022-04-25,322.75,2450.572265625,1575214.0,4880.601084430674,1.077173363343768,0.008063046676151858,1e-06,-12.586102047862369,8063.046676151858
1285,2022-04-25,323.0,2450.572265625,1575389.0,4877.3653250774,1.0764026068829278,0.011109601616034394,1e-06,-12.943037413097045,11109.601616034395
1286,2022-04-25,323.2333333333333,2450.572265625,1575855.0,4875.034802784223,1.075940953849209,0.02957999579786326,1e-06,-9.987952685044903,29579.99579786326
1287,2022-04-25,323.4833333333333,2450.340087890625,1576128.0,4872.362306146632,1.0753501373015733,0.017323928914779595,-0.009474429203000255,-10.689986550361937,1.8284931517873022
1288,2022-04-25,323.71666666666664,2452.340087890625,1577482.0,4872.78212520593,1.075429146850745,0.08590672838754213,0.08162132309240795,1.7992245398479358,1.05250350193763
1289,2022-04-25,323.96666666666664,2453.090087890625,1578800.0,4873.340878691224,1.0755491724800958,0.08355087411456993,0.03058303388275608,2.2350139411755663,2.7319354395928395
1290,2022-04-25,324.21666666666664,2452.570068359375,1579411.0,4871.467639952707,1.0751320301764764,0.03870027869267798,-0.02119855009879221,-7.492954954068409,1.8256097003012925
1291,2022-04-25,324.46666666666664,2452.570068359375,1579643.0,4868.429217176906,1.0744600401793076,0.014689020147384057,1e-06,-12.153691103205347,14689.020147384057
1292,2022-04-25,324.69999999999993,2452.570068359375,1579971.0,4865.940868493995,1.0738537491663236,0.020764185325418464,1e-06,-10.664351498189024,20764.185325418464
1293,2022-04-25,324.95,2452.570068359375,1580574.0,4864.052931220188,1.0734334839164033,0.03816525746358636,1e-06,-7.551749095228035,38165.25746358636
1294,2022-04-25,325.18333333333334,2453.179931640625,1581886.0,4864.348093480935,1.0735457115256108,0.08300781867853071,0.024866293897893105,1.264981117487146,3.3381660740993606
1295,2022-04-25,325.41666666666674,2453.614990234375,1582482.0,4862.734815118304,1.0731859617129726,0.03767654559178095,0.017734475491940117,-6.914050125558473,2.1244804002748214
1296,2022-04-25,325.6666666666667,2453.614990234375,1582775.0,4860.10747185261,1.0725488626812316,0.018515218498535845,1e-06,-10.50937306278013,18515.218498535844
1297,2022-04-25,325.9166666666667,2453.614990234375,1583224.0,4857.757095372027,1.0720829824254134,0.02836789815355941,1e-06,-9.401505922331125,28367.89815355941
1298,2022-04-25,326.1666666666667,2452.469970703125,1584521.0,4858.031681144609,1.0721524347290616,0.08192144636513847,-0.046666634162543366,1.0983430903288536,1.7554607876754078
1299,2022-04-25,326.4,2451.989990234375,1585134.0,4856.87806372549,1.071775301800242,0.03868677032364986,-0.019571308700362566,-4.944074653366936,1.9767084008507398
1300,2022-04-25,326.6499999999999,2451.544921875,1586925.0,4858.18766263585,1.0721542006803484,0.11298729318783143,-0.018151312246281148,5.23839564143901,6.22474516744542
1301,2022-04-25,326.8833333333333,2450.294921875,1588284.0,4858.871156885739,1.072243476318937,0.08563731745356586,-0.050988255970605266,2.9292610709519904,1.6795498458102935
1302,2022-04-25,327.1333333333333,2450.0,1589626.0,4859.260240472794,1.0723798803929678,0.08449370515600485,-0.012036178680659456,1.5563343482208438,7.019977635574241
1303,2022-04-25,327.3833333333333,2448.5400390625,1590565.0,4858.417756961768,1.072739371513016,0.05907049834363555,-0.05959024234693877,-3.369934044105321,0.9912780350803537
1304,2022-04-25,327.6166666666667,2449.8798828125,1591684.0,4858.373098641705,1.072135756641591,0.07035235906737543,0.05472010784487726,-0.1913928002691662,1.2856765426488759
1305,2022-04-25,327.8833333333333,2448.929931640625,1593097.0,4858.755654958572,1.072243405022214,0.08877390235750313,-0.03877541827823988,1.4345861882532878,2.2894376463070047
1306,2022-04-25,328.1333333333333,2448.929931640625,1593743.0,4856.955505891914,1.071851689252068,0.04054994768052416,1e-06,-7.200596266633511,40549.947680524165
1307,2022-04-25,328.3666666666667,2448.02001953125,1594717.0,4856.513044360979,1.0716916545337556,0.06111399391244385,-0.03715549790211505,-1.8962637040085677,1.6448169816872504
1308,2022-04-25,328.6333333333333,2447.514892578125,1595278.0,4854.528856882037,1.0712423873933454,0.03517865552320569,-0.020634102217093893,-7.440703046031981,1.7048793862261022
1309,2022-04-25,328.8833333333334,2446.18359375,1596016.0,4852.833324887244,1.070918808966031,0.04626152933846013,-0.05439390102025722,-6.78212797916995,0.8504911115169244
1310,2022-04-25,329.1166666666667,2444.574951171875,1597191.0,4852.662548106137,1.070886070876719,0.07362081583142024,-0.0657613182524436,-0.7319004904575203,1.11951551136499
1311,2022-04-25,329.3666666666666,2444.574951171875,1597416.0,4850.03288974346,1.0702226558490309,0.014087231896498291,1e-06,-10.518633450711267,14087.231896498291
1312,2022-04-25,329.6166666666667,2444.135009765625,1597675.0,4847.069828588765,1.0696823140847989,0.01621368510143882,-0.017996642158142947,-11.852244618779002,0.9009283486865692
1313,2022-04-25,329.8666666666667,2444.135009765625,1598045.0,4844.517987065481,1.06907151386039,0.02315865241679315,1e-06,-10.207366093134624,23158.652416793153
1314,2022-04-25,330.1166666666667,2444.135009765625,1598245.0,4841.455041147069,1.0683943844487018,0.012515292122562256,1e-06,-12.251783673647878,12515.292122562258
1315,2022-04-25,330.3500000000001,2444.135009765625,1598818.0,4839.525779436989,1.0679651795092475,0.035851824970514534,1e-06,-8.268264471768994,35851.824970514535
1316,2022-04-25,330.6,2443.544921875,1599620.0,4838.535995160314,1.067741912877744,0.0501620572197711,-0.02414301535174136,-3.9591371067008274,2.077704731118148
1317,2022-04-25,330.85,2443.544921875,1599722.0,4835.188151730391,1.066958018149294,0.006376514422175266,1e-06,-13.391373719692638,6376.514422175266
1318,2022-04-25,331.1166666666667,2442.75,1600604.0,4833.957819499673,1.067008129846248,0.05513457963321127,-0.03253150240389419,-4.6137458651926755,1.6948058207914607
1319,2022-04-25,331.3666666666667,2440.0,1601750.0,4833.81148777789,1.0666863937354536,0.07159797176565846,-0.11257803704840855,-0.5853268871323962,0.6359852564747718
1320,2022-04-25,331.6166666666667,2441.840087890625,1602437.0,4832.196813589989,1.066326019930261,0.04289058841891681,0.07541343814036885,-6.458696751604293,0.5687393318294748
1321,2022-04-25,331.85,2441.840087890625,1602666.0,4829.243672157492,1.0656736311716133,0.014290733426649535,1e-06,-12.656320424984274,14290.733426649536
1322,2022-04-25,332.1,2440.030029296875,1604241.0,4830.59620596206,1.0659619313848905,0.09827375136179341,-0.07412682766272434,5.4101352182697156,1.3257514783842783
1323,2022-04-25,332.35,2440.030029296875,1604755.0,4828.509101850459,1.0654982738072052,0.03204007377943838,1e-06,-8.348416446402553,32040.07377943838
1324,2022-04-25,332.6,2440.030029296875,1605446.0,4827.008418520745,1.065162853744212,0.04305953245199423,1e-06,-6.002733318855462,43059.53245199423
1325,2022-04-25,332.85,2440.030029296875,1605956.0,4824.864052876671,1.0646866924926084,0.031766873504309706,1e-06,-8.577462576296966,31766.873504309708
1326,2022-04-25,333.1,2439.919921875,1607285.0,4825.247673371359,1.0647685594631568,0.08275444657263337,-0.004512543720895469,1.5344819787533197,18.338757847250637
1327,2022-04-25,333.35,2438.080078125,1608163.0,4824.24778761062,1.064565615125337,0.05462627972014919,-0.07540590711625238,-3.999543042955338,0.7244297139205886
1328,2022-04-25,333.5833333333333,2438.080078125,1609226.0,4823.812949640286,1.064436377724476,0.0661002647119726,1e-06,-1.8635913014327425,66100.2647119726
1329,2022-04-25,333.8333333333333,2436.610107421875,1610361.0,4823.913130304543,1.0643826439470656,0.07053080176432645,-0.06029214201428026,0.40072265702838195,1.1698174821458684
1330,2022-04-25,334.08333333333337,2436.52001953125,1611783.0,4824.253217599521,1.0645168045306856,0.08830318170894601,-0.003697263273701186,1.3603491799109724,23.883390273300485
